
124.0, 96.0
461.0, 79.0
424.0, 80.0
484.0, 78.0
421.0, 81.0
416.0, 83.0
121.0, 97.0
418.0, 82.0
118.0, 98.0
413.0, 84.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
424.0, 80.0
484.0, 78.0
121.0, 97.0
416.0, 83.0
421.0, 81.0
118.0, 98.0
413.0, 84.0
418.0, 82.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
521.0, 77.0
184.0, 94.0
481.0, 79.0
181.0, 95.0
424.0, 80.0
124.0, 96.0
484.0, 78.0
121.0, 97.0
415.0, 84.0
421.0, 81.0
118.0, 98.0
418.0, 82.0
417.0, 83.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
184.0, 94.0
521.0, 77.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
424.0, 80.0
484.0, 78.0
415.0, 84.0
121.0, 97.0
421.0, 81.0
118.0, 98.0
418.0, 82.0
116.0, 99.0
416.0, 83.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
184.0, 94.0
521.0, 77.0
178.0, 96.0
121.0, 97.0
461.0, 79.0
484.0, 78.0
424.0, 80.0
181.0, 95.0
421.0, 81.0
415.0, 84.0
418.0, 82.0
118.0, 98.0
116.0, 99.0
416.0, 83.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
413.0, 84.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
484.0, 78.0
424.0, 80.0
417.0, 83.0
421.0, 81.0
121.0, 97.0
418.0, 82.0
118.0, 98.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
484.0, 78.0
424.0, 80.0
121.0, 97.0
416.0, 83.0
421.0, 81.0
118.0, 98.0
418.0, 82.0
413.0, 84.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
484.0, 78.0
424.0, 80.0
121.0, 97.0
421.0, 81.0
416.0, 83.0
413.0, 84.0
118.0, 98.0
418.0, 82.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
484.0, 78.0
424.0, 80.0
421.0, 81.0
416.0, 83.0
121.0, 97.0
418.0, 82.0
118.0, 98.0
413.0, 84.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
412.0, 85.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
424.0, 80.0
484.0, 78.0
416.0, 83.0
421.0, 81.0
121.0, 97.0
118.0, 98.0
413.0, 84.0
418.0, 82.0
116.0, 99.0

115.0, 100.0
620.0, 76.0
283.0, 93.0
415.0, 84.0
521.0, 77.0
184.0, 94.0
181.0, 95.0
124.0, 96.0
461.0, 79.0
424.0, 80.0
484.0, 78.0
121.0, 97.0
421.0, 81.0
118.0, 98.0
418.0, 82.0
416.0, 83.0
116.0, 99.0
